Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,"35.130 [-5.891,76.152]",1.000,,Glycine
ApoB/ApoA1,"19.385 [-10.904,49.675]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,"17.143 [-12.161,46.447]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,"11.051 [-20.107,42.210]",1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,"3.259 [-26.970,33.488]",1.000,,Apolipoprotein B
Total-CE,"-7.295 [-37.772,23.183]",1.000,,Total-Esterified Cholesterol
Omega-3%,"-8.774 [-39.102,21.554]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA%,"-16.883 [-47.526,13.761]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,"-18.869 [-48.982,11.244]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,"-22.067 [-50.027,5.893]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
