Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,"0.103 [0.071,0.136]",6.075e-05,***,Glucose-lactate
Lactate,"0.100 [0.069,0.131]",7.252e-05,***,Lactate
S-HDL-PL,"0.097 [0.064,0.129]",0.002,**,Phospholipids in Small HDL
S-HDL-L,"0.096 [0.063,0.128]",0.002,**,Total-Lipids in Small HDL
S-HDL-P,"0.090 [0.057,0.123]",0.015,*,Concentration of Small HDL Particles
SFA%,"0.087 [0.055,0.118]",0.015,*,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"-0.091 [-0.123,-0.059]",0.006,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Gln,"-0.095 [-0.127,-0.063]",0.002,**,Glutamine
PUFA%,"-0.096 [-0.128,-0.063]",0.001,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,"-0.100 [-0.133,-0.066]",0.001,**,Linoleic Acid to Total-Fatty Acids percentage
Total-BCAA,"-0.104 [-0.141,-0.068]",0.004,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,"-0.108 [-0.144,-0.072]",0.001,**,Leucine
Ile,"-0.113 [-0.149,-0.078]",6.622e-05,***,Isoleucine
