Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"0.032 [-0.027,0.091]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"0.022 [-0.039,0.084]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"0.021 [-0.039,0.081]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,"0.019 [-0.044,0.082]",1.000,,Cholesteryl Esters in VLDL
Total-CE,"0.001 [-0.060,0.062]",1.000,,Total-Esterified Cholesterol
PUFA,"-0.002 [-0.064,0.059]",1.000,,Polyunsaturated Fatty Acids
Omega-6,"-0.007 [-0.067,0.054]",1.000,,Omega-6 Fatty Acids
M-LDL-PL%,"-0.016 [-0.076,0.044]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA,"-0.018 [-0.078,0.041]",1.000,,Monounsaturated Fatty Acids
SFA,"-0.021 [-0.079,0.038]",1.000,,Saturated Fatty Acids
