Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,"2.609 [0.305,4.913]",1.000,,Glutamine
M-LDL-FC%,"2.253 [0.024,4.483]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,"1.056 [-1.315,3.427]",1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
His,"0.263 [-1.947,2.474]",1.000,,Histidine
Gly,"0.068 [-3.054,3.190]",1.000,,Glycine
Albumin,"-0.567 [-2.924,1.789]",1.000,,Albumin
SFA,"-0.697 [-2.898,1.504]",1.000,,Saturated Fatty Acids
Total-FA,"-0.729 [-2.950,1.491]",1.000,,Total-Fatty Acids
M-LDL-TG%,"-1.540 [-3.831,0.752]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,"-5.601 [-7.874,-3.328]",0.315,,Phospholipids to Total-Lipids in Large HDL percentage
