Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"39.674 [24.777,54.571]",0.041,*,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-C%,"36.411 [21.577,51.246]",0.347,,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,"35.986 [21.423,50.548]",0.295,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,"35.736 [21.140,50.331]",0.368,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,"35.169 [20.714,49.623]",0.428,,Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-3%,"-2.138 [-16.869,12.593]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
SFA%,"-12.697 [-26.277,0.883]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,"-21.544 [-36.423,-6.665]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,"-30.971 [-45.587,-16.355]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,"-37.789 [-52.294,-23.285]",0.076,,Phospholipids to Total-Lipids in Large HDL percentage
