Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"13.089 [2.018,24.160]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,"11.716 [-0.056,23.488]",1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
Gln,"10.824 [-0.617,22.266]",1.000,,Glutamine
Gly,"7.989 [-7.513,23.491]",1.000,,Glycine
His,"0.637 [-10.337,11.610]",1.000,,Histidine
M-LDL-PL%,"-0.406 [-11.768,10.956]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Remnant-C,"-4.051 [-15.493,7.392]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,"-4.578 [-16.053,6.898]",1.000,,Total-Cholesterol
Non-HDL-C,"-4.900 [-16.254,6.453]",1.000,,Total-Cholesterol Minus HDL-C
VLDL-C,"-6.765 [-18.295,4.764]",1.000,,VLDL Cholesterol
