Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Albumin,"0.101 [0.056,0.145]",1.000,,Albumin
M-LDL-TG%,"0.024 [-0.019,0.068]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,"0.017 [-0.036,0.071]",1.000,,Free Cholesterol in HDL
Unsaturation,"0.003 [-0.042,0.047]",1.000,,Degree of Unsaturation
Glu,"0.001 [-0.042,0.044]",1.000,,Glucose
Gly,"-0.000 [-0.061,0.061]",1.000,,Glycine
M-LDL-C%,"-0.023 [-0.066,0.021]",1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-FC%,"-0.028 [-0.070,0.015]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,"-0.028 [-0.073,0.016]",1.000,,Phenylalanine
Gln,"-0.029 [-0.073,0.015]",1.000,,Glutamine
