Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,"0.347 [-0.196,0.890]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,"0.314 [-0.227,0.856]",1.000,,Apolipoprotein B
M-LDL-FC%,"0.271 [-0.255,0.796]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gly,"0.156 [-0.579,0.892]",1.000,,Glycine
Tyr,"0.025 [-0.552,0.601]",1.000,,Tyrosine
Omega-3,"-0.055 [-0.603,0.493]",1.000,,Omega-3 Fatty Acids
SFA,"-0.056 [-0.574,0.462]",1.000,,Saturated Fatty Acids
MUFA,"-0.171 [-0.696,0.354]",1.000,,Monounsaturated Fatty Acids
DHA,"-0.173 [-0.717,0.371]",1.000,,Docosahexaenoic Acid
M-LDL-TG%,"-0.272 [-0.812,0.268]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
