Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,"0.003 [-0.000,0.006]",1.000,,Free Cholesterol in HDL
M-LDL-TG%,"0.002 [-0.000,0.005]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Citrate,"0.002 [-0.001,0.005]",1.000,,Citrate
Total-FA,"0.001 [-0.002,0.003]",1.000,,Total-Fatty Acids
Creatinine,"0.000 [-0.003,0.003]",1.000,,Creatinine
M-LDL-FC%,"-0.002 [-0.005,0.000]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,"-0.003 [-0.006,-0.000]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,"-0.003 [-0.006,0.000]",1.000,,Leucine
Total-BCAA,"-0.003 [-0.006,-0.000]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"-0.004 [-0.007,-0.001]",1.000,,Valine
