Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"2.251 [0.714,3.787]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"2.039 [0.558,3.520]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,"1.011 [-0.515,2.538]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoB/ApoA1,"0.779 [-0.752,2.310]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Clinical LDL-C,"0.073 [-1.444,1.590]",1.000,,Clinical LDL Cholesterol
Remnant-C,"-0.064 [-1.595,1.466]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,"-0.126 [-1.645,1.392]",1.000,,Total-Cholesterol Minus HDL-C
LDL-C,"-0.244 [-1.753,1.265]",1.000,,LDL Cholesterol
Total-C,"-0.251 [-1.786,1.284]",1.000,,Total-Cholesterol
M-LDL-TG%,"-2.019 [-3.540,-0.497]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
