Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"0.003 [0.001,0.006]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,"0.003 [0.000,0.006]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,"0.002 [-0.000,0.005]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,"0.000 [-0.002,0.003]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,"0.000 [-0.003,0.003]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LDL-C,"-0.001 [-0.003,0.002]",1.000,,LDL Cholesterol
Non-HDL-C,"-0.001 [-0.003,0.002]",1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,"-0.001 [-0.003,0.002]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-TG%,"-0.001 [-0.004,0.001]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-C,"-0.002 [-0.005,0.002]",1.000,,HDL Cholesterol
