Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"13.907 [5.465,22.350]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,"13.326 [4.880,21.772]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,"11.616 [3.148,20.084]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"10.167 [1.423,18.912]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA%,"7.978 [-0.877,16.832]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
Clinical LDL-C,"-0.825 [-9.487,7.837]",1.000,,Clinical LDL Cholesterol
HDL-C,"-1.139 [-11.310,9.032]",1.000,,HDL Cholesterol
LDL-C,"-3.619 [-12.236,4.998]",1.000,,LDL Cholesterol
M-LDL-TG%,"-12.675 [-21.356,-3.994]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,"-21.747 [-30.773,-12.722]",0.537,,Glycoprotein Acetyls
