Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,"0.041 [0.024,0.058]",0.717,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Clinical LDL-C,"0.007 [-0.010,0.024]",1.000,,Clinical LDL Cholesterol
LDL-C,"0.004 [-0.013,0.021]",1.000,,LDL Cholesterol
Non-HDL-C,"0.002 [-0.015,0.019]",1.000,,Total-Cholesterol Minus HDL-C
ApoB,"0.002 [-0.015,0.019]",1.000,,Apolipoprotein B
Total-CE,"-0.000 [-0.017,0.017]",1.000,,Total-Esterified Cholesterol
VLDL-CE,"-0.001 [-0.019,0.016]",1.000,,Cholesteryl Esters in VLDL
HDL-CE,"-0.015 [-0.035,0.006]",1.000,,Cholesteryl Esters in HDL
M-LDL-TG%,"-0.018 [-0.035,-0.001]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
DHA%,"-0.030 [-0.047,-0.013]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
