Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"1.185 [1.051,1.319]",9.931e-62,***,Glycoprotein Acetyls
MUFA%,"1.151 [1.018,1.284]",3.417e-59,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,"1.145 [0.986,1.303]",4.501e-40,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,"1.081 [0.956,1.207]",6.520e-58,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"1.050 [0.924,1.177]",8.393e-54,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,"1.033 [0.907,1.159]",1.360e-52,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,"1.021 [0.891,1.151]",8.837e-48,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,"0.958 [0.819,1.097]",2.883e-36,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,"0.907 [0.779,1.035]",2.182e-38,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,"0.906 [0.770,1.042]",1.958e-33,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,"0.843 [0.719,0.967]",7.374e-35,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,"0.711 [0.583,0.838]",2.964e-22,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,"0.666 [0.523,0.809]",1.629e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"0.658 [0.524,0.791]",1.212e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG,"0.654 [0.519,0.788]",3.874e-16,***,Triglycerides in Small HDL
XL-HDL-TG%,"0.646 [0.514,0.778]",2.509e-16,***,Triglycerides to Total-Lipids in Very Large HDL percentage
SFA%,"0.593 [0.472,0.714]",2.080e-16,***,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,"0.583 [0.458,0.708]",1.440e-14,***,Monounsaturated Fatty Acids
L-VLDL-PL%,"0.580 [0.410,0.750]",5.363e-06,***,Phospholipids to Total-Lipids in Large VLDL percentage
TG/PG,"0.571 [0.434,0.707]",5.469e-11,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG,"0.554 [0.424,0.683]",1.152e-11,***,Triglycerides in Very Small VLDL
L-LDL-TG,"0.550 [0.423,0.678]",6.950e-12,***,Triglycerides in Large LDL
M-HDL-TG,"0.546 [0.415,0.678]",9.717e-11,***,Triglycerides in Medium HDL
LDL-TG,"0.546 [0.420,0.672]",5.380e-12,***,Triglycerides in LDL
M-LDL-TG,"0.538 [0.413,0.662]",6.162e-12,***,Triglycerides in Medium LDL
HDL-TG,"0.530 [0.399,0.660]",4.245e-10,***,Triglycerides in HDL
