Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,"0.223 [0.165,0.281]",1.001e-08,***,Glycine
XL-HDL-FC,"0.210 [0.157,0.264]",2.587e-09,***,Free Cholesterol in Very Large HDL
M-HDL-PL%,"0.180 [0.137,0.222]",2.473e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-CE%,"0.180 [0.138,0.221]",3.499e-12,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-PL%,"0.165 [0.119,0.211]",7.132e-07,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC%,"0.163 [0.118,0.209]",3.554e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Gln,"0.153 [0.111,0.194]",1.128e-07,***,Glutamine
Acetate,"0.151 [0.110,0.191]",6.701e-08,***,Acetate
L-LDL-PL%,"0.148 [0.104,0.191]",5.398e-06,***,Phospholipids to Total-Lipids in Large LDL percentage
S-LDL-PL%,"0.144 [0.101,0.187]",1.070e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-VLDL-FC%,"0.144 [0.097,0.191]",3.589e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Creatinine,"0.142 [0.097,0.187]",1.295e-04,***,Creatinine
ApoB/ApoA1,"0.141 [0.099,0.183]",9.467e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-TG%,"0.140 [0.097,0.183]",5.466e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-LDL-FC%,"0.139 [0.098,0.181]",1.069e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,"0.138 [0.098,0.179]",4.380e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,"0.135 [0.097,0.174]",1.980e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-C%,"0.135 [0.094,0.176]",3.254e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-CE%,"0.135 [0.094,0.175]",1.991e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,"0.132 [0.091,0.174]",7.135e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
Val,"0.132 [0.088,0.176]",8.331e-04,***,Valine
XS-VLDL-FC%,"0.131 [0.093,0.168]",3.014e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
SFA%,"0.116 [0.077,0.155]",0.001,**,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-P,"-0.112 [-0.154,-0.070]",0.035,*,Concentration of Large LDL Particles
M-HDL-CE%,"-0.112 [-0.153,-0.072]",0.014,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
HDL-TG,"-0.114 [-0.156,-0.071]",0.029,*,Triglycerides in HDL
L-LDL-FC,"-0.115 [-0.157,-0.073]",0.020,*,Free Cholesterol in Large LDL
S-VLDL-P,"-0.115 [-0.157,-0.073]",0.022,*,Concentration of Small VLDL Particles
L-HDL-PL%,"-0.116 [-0.157,-0.076]",0.004,**,Phospholipids to Total-Lipids in Large HDL percentage
LDL-FC,"-0.117 [-0.159,-0.076]",0.008,**,Free Cholesterol in LDL
S-VLDL-PL,"-0.119 [-0.161,-0.077]",0.008,**,Phospholipids in Small VLDL
