Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-C%,"38.575 [22.127,55.023]",0.988,,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,"38.246 [22.192,54.300]",0.696,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
PUFA%,"24.798 [9.972,39.623]",1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"24.593 [9.850,39.336]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA,"2.968 [-12.270,18.206]",1.000,,Docosahexaenoic Acid
VLDL-CE,"-0.110 [-15.486,15.266]",1.000,,Cholesteryl Esters in VLDL
SFA%,"-15.754 [-29.791,-1.718]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,"-21.878 [-36.992,-6.764]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,"-25.033 [-40.412,-9.654]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,"-37.943 [-52.937,-22.949]",0.163,,Phospholipids to Total-Lipids in Large HDL percentage
