Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,"0.016 [-0.001,0.033]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,"0.011 [-0.006,0.029]",1.000,,VLDL Cholesterol
LDL-CE,"0.007 [-0.010,0.024]",1.000,,Cholesteryl Esters in LDL
Total-C,"0.005 [-0.012,0.022]",1.000,,Total-Cholesterol
HDL-CE,"0.003 [-0.017,0.024]",1.000,,Cholesteryl Esters in HDL
His,"-0.001 [-0.018,0.016]",1.000,,Histidine
M-LDL-C%,"-0.005 [-0.022,0.013]",1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
Phe,"-0.009 [-0.027,0.010]",1.000,,Phenylalanine
M-HDL-CE%,"-0.014 [-0.031,0.003]",1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-FC%,"-0.023 [-0.040,-0.006]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
