Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,"0.005 [-0.001,0.011]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,"0.005 [-0.002,0.011]",1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-TG%,"0.004 [-0.001,0.010]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-CE%,"0.002 [-0.003,0.008]",1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-HDL-CE%,"0.000 [-0.005,0.006]",1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-FC%,"-0.000 [-0.006,0.005]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,"-0.004 [-0.010,0.003]",1.000,,Apolipoprotein A1
HDL-C,"-0.004 [-0.011,0.003]",1.000,,HDL Cholesterol
ApoB,"-0.006 [-0.012,-0.000]",1.000,,Apolipoprotein B
Clinical LDL-C,"-0.006 [-0.012,-0.001]",1.000,,Clinical LDL Cholesterol
