Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,"1.563 [-0.584,3.710]",1.000,,Cholesteryl Esters in HDL
Total-C,"0.819 [-1.035,2.674]",1.000,,Total-Cholesterol
Remnant-C,"0.694 [-1.155,2.543]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,"0.366 [-1.497,2.230]",1.000,,VLDL Cholesterol
M-LDL-FC%,"0.263 [-1.526,2.052]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,"-0.279 [-2.115,1.557]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,"-0.651 [-2.500,1.199]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,"-1.654 [-3.592,0.283]",1.000,,Valine
Total-BCAA,"-2.017 [-3.928,-0.107]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,"-2.403 [-4.258,-0.549]",1.000,,Leucine
