Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,"0.002 [-0.001,0.005]",1.000,,Phenylalanine
M-HDL-CE%,"0.002 [-0.001,0.004]",1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Ala,"0.001 [-0.002,0.003]",1.000,,Alanine
M-LDL-PL%,"0.000 [-0.003,0.003]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-FC%,"0.000 [-0.003,0.003]",1.000,,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,"-0.000 [-0.003,0.003]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ile,"-0.000 [-0.003,0.003]",1.000,,Isoleucine
Leu,"-0.001 [-0.004,0.002]",1.000,,Leucine
Total-BCAA,"-0.002 [-0.005,0.001]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"-0.003 [-0.006,0.000]",1.000,,Valine
