Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.451 [0.442,0.459]",0.000e+00,***,Creatinine
Val,"0.388 [0.380,0.397]",0.000e+00,***,Valine
Total-BCAA,"0.364 [0.356,0.373]",0.000e+00,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,"0.317 [0.309,0.325]",0.000e+00,***,Leucine
Ile,"0.294 [0.286,0.302]",0.000e+00,***,Isoleucine
Phe,"0.287 [0.279,0.295]",0.000e+00,***,Phenylalanine
Tyr,"0.198 [0.190,0.207]",0.000e+00,***,Tyrosine
Acetone,"0.111 [0.103,0.119]",1.575e-160,***,Acetone
Acetoacetate,"0.108 [0.100,0.116]",2.874e-143,***,Acetoacetate
His,"0.108 [0.100,0.116]",3.222e-150,***,Histidine
Omega-3,"0.099 [0.091,0.107]",9.992e-113,***,Omega-3 Fatty Acids
Omega-3%,"0.098 [0.090,0.106]",1.591e-116,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"0.079 [0.071,0.087]",1.188e-73,***,Degree of Unsaturation
DHA,"0.074 [0.066,0.083]",1.070e-60,***,Docosahexaenoic Acid
XXL-VLDL-PL%,"0.069 [0.060,0.079]",5.987e-41,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,"0.069 [0.061,0.077]",2.792e-54,***,Phospholipids to Total-Lipids in Small HDL percentage
IDL-TG%,"0.061 [0.053,0.069]",1.097e-45,***,Triglycerides to Total-Lipids in IDL percentage
PUFA,"0.060 [0.052,0.068]",2.987e-43,***,Polyunsaturated Fatty Acids
Acetate,"0.059 [0.051,0.067]",2.776e-43,***,Acetate
L-HDL-PL%,"0.059 [0.051,0.067]",3.846e-43,***,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,"0.058 [0.050,0.066]",1.101e-41,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.058 [0.050,0.066]",1.225e-40,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG,"0.058 [0.050,0.066]",7.226e-39,***,Triglycerides in Very Small VLDL
