Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC,"0.491 [0.458,0.524]",2.393e-179,***,Free Cholesterol in Medium HDL
HDL-FC,"0.480 [0.444,0.515]",2.367e-150,***,Free Cholesterol in HDL
M-HDL-P,"0.478 [0.445,0.510]",1.185e-176,***,Concentration of Medium HDL Particles
ApoA1,"0.469 [0.437,0.501]",6.118e-174,***,Apolipoprotein A1
HDL-P,"0.466 [0.435,0.498]",1.133e-180,***,Concentration of HDL Particles
M-HDL-C,"0.466 [0.434,0.498]",3.324e-172,***,Cholesterol in Medium HDL
HDL-L,"0.463 [0.430,0.496]",9.448e-162,***,Total-Lipids in HDL
HDL-C,"0.462 [0.427,0.496]",4.614e-149,***,HDL Cholesterol
M-HDL-CE,"0.461 [0.429,0.493]",8.987e-169,***,Cholesteryl Esters in Medium HDL
HDL-PL,"0.459 [0.427,0.492]",4.121e-163,***,Phospholipids in HDL
M-HDL-L,"0.454 [0.422,0.485]",9.171e-173,***,Total-Lipids in Medium HDL
Total-P,"0.453 [0.422,0.484]",9.268e-173,***,Total-Concentration of Lipoprotein Particles
HDL-CE,"0.452 [0.418,0.486]",5.482e-144,***,Cholesteryl Esters in HDL
M-HDL-PL,"0.447 [0.416,0.478]",5.160e-170,***,Phospholipids in Medium HDL
S-HDL-PL,"0.397 [0.367,0.426]",4.410e-147,***,Phospholipids in Small HDL
S-HDL-FC,"0.386 [0.357,0.416]",8.749e-139,***,Free Cholesterol in Small HDL
L-HDL-PL,"0.386 [0.349,0.423]",1.270e-88,***,Phospholipids in Large HDL
S-HDL-L,"0.385 [0.355,0.414]",5.400e-138,***,Total-Lipids in Small HDL
PC,"0.384 [0.353,0.415]",6.109e-127,***,Phosphatidylcholines
S-HDL-C,"0.375 [0.346,0.404]",5.021e-132,***,Cholesterol in Small HDL
S-HDL-P,"0.367 [0.338,0.397]",4.815e-126,***,Concentration of Small HDL Particles
M-HDL-FC%,"0.362 [0.330,0.394]",3.931e-104,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-P,"0.362 [0.323,0.401]",1.478e-67,***,Concentration of Large HDL Particles
L-HDL-L,"0.361 [0.324,0.397]",2.046e-77,***,Total-Lipids in Large HDL
S-HDL-CE,"0.358 [0.328,0.387]",3.953e-119,***,Cholesteryl Esters in Small HDL
Phosphoglyc,"0.356 [0.326,0.386]",2.482e-113,***,Phosphoglycerides
Cholines,"0.350 [0.320,0.381]",2.177e-107,***,Total-Cholines
L-HDL-FC,"0.346 [0.308,0.385]",4.976e-63,***,Free Cholesterol in Large HDL
DHA,"0.335 [0.305,0.365]",2.242e-98,***,Docosahexaenoic Acid
L-HDL-C,"0.328 [0.290,0.366]",4.091e-59,***,Cholesterol in Large HDL
Total-PL,"0.323 [0.293,0.352]",1.158e-94,***,Total-Phospholipids in Lipoprotein Particles
L-HDL-CE,"0.322 [0.284,0.360]",2.839e-56,***,Cholesteryl Esters in Large HDL
SM,"0.307 [0.276,0.338]",2.421e-79,***,Sphingomyelins
SFA%,"0.296 [0.268,0.324]",8.558e-90,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,"0.283 [0.253,0.313]",2.158e-70,***,Omega-3 Fatty Acids
Total-CE,"0.253 [0.224,0.282]",2.388e-58,***,Total-Esterified Cholesterol
HDL-size,"0.249 [0.213,0.286]",5.908e-35,***,Average Diameter for HDL Particles
Total-C,"0.237 [0.207,0.266]",3.503e-51,***,Total-Cholesterol
Omega-3%,"0.236 [0.207,0.266]",3.552e-49,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.227 [0.198,0.256]",7.008e-48,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-CE,"0.226 [0.196,0.256]",2.197e-44,***,Cholesteryl Esters in IDL
Total-L,"0.219 [0.190,0.247]",5.164e-45,***,Total-Lipids in Lipoprotein Particles
IDL-C,"0.218 [0.189,0.248]",1.810e-41,***,Cholesterol in IDL
IDL-L,"0.215 [0.185,0.244]",3.688e-40,***,Total-Lipids in IDL
SFA,"0.214 [0.186,0.242]",2.951e-45,***,Saturated Fatty Acids
Total-FC,"0.197 [0.168,0.226]",3.495e-34,***,Total-Free Cholesterol
IDL-FC,"0.196 [0.166,0.226]",4.502e-32,***,Free Cholesterol in IDL
IDL-PL,"0.187 [0.156,0.217]",3.656e-28,***,Phospholipids in IDL
L-LDL-PL,"0.176 [0.147,0.205]",1.347e-26,***,Phospholipids in Large LDL
L-LDL-FC,"0.174 [0.145,0.204]",8.478e-26,***,Free Cholesterol in Large LDL
L-LDL-L,"0.174 [0.145,0.203]",1.481e-26,***,Total-Lipids in Large LDL
XL-HDL-CE,"0.173 [0.133,0.212]",1.898e-12,***,Cholesteryl Esters in Very Large HDL
L-LDL-C,"0.170 [0.141,0.199]",4.621e-25,***,Cholesterol in Large LDL
L-LDL-CE,"0.168 [0.139,0.197]",2.820e-24,***,Cholesteryl Esters in Large LDL
XS-VLDL-CE,"0.167 [0.136,0.198]",8.395e-21,***,Cholesteryl Esters in Very Small VLDL
L-HDL-TG,"0.166 [0.135,0.198]",8.857e-20,***,Triglycerides in Large HDL
Acetone,"0.160 [0.132,0.188]",9.402e-24,***,Acetone
Total-FA,"0.159 [0.131,0.188]",4.505e-23,***,Total-Fatty Acids
M-HDL-TG,"0.159 [0.129,0.189]",1.701e-20,***,Triglycerides in Medium HDL
IDL-CE%,"0.159 [0.130,0.187]",2.074e-22,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-P,"0.158 [0.119,0.197]",7.270e-10,***,Concentration of Very Large HDL Particles
S-HDL-PL%,"0.156 [0.127,0.186]",2.124e-19,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-C,"0.156 [0.125,0.187]",5.332e-18,***,Cholesterol in Very Small VLDL
PUFA,"0.155 [0.126,0.185]",6.487e-20,***,Polyunsaturated Fatty Acids
LDL-FC,"0.154 [0.125,0.183]",7.835e-20,***,Free Cholesterol in LDL
LDL-L,"0.151 [0.122,0.180]",2.801e-19,***,Total-Lipids in LDL
LDL-C,"0.150 [0.121,0.179]",4.857e-19,***,LDL Cholesterol
M-HDL-C%,"0.150 [0.120,0.180]",1.918e-17,***,Cholesterol to Total-Lipids in Medium HDL percentage
LDL-CE,"0.148 [0.119,0.176]",3.209e-18,***,Cholesteryl Esters in LDL
LDL-PL,"0.147 [0.118,0.176]",8.374e-18,***,Phospholipids in LDL
Clinical LDL-C,"0.147 [0.118,0.176]",3.976e-18,***,Clinical LDL Cholesterol
IDL-P,"0.144 [0.114,0.174]",1.185e-15,***,Concentration of IDL Particles
Non-HDL-C,"0.143 [0.114,0.172]",6.635e-17,***,Total-Cholesterol Minus HDL-C
Albumin,"0.142 [0.112,0.171]",1.320e-15,***,Albumin
L-LDL-TG,"0.138 [0.109,0.167]",1.244e-15,***,Triglycerides in Large LDL
XL-HDL-C,"0.135 [0.096,0.174]",2.555e-06,***,Cholesterol in Very Large HDL
XS-VLDL-L,"0.135 [0.104,0.165]",4.637e-13,***,Total-Lipids in Very Small VLDL
M-LDL-FC,"0.132 [0.103,0.161]",1.535e-13,***,Free Cholesterol in Medium LDL
Remnant-C,"0.131 [0.102,0.160]",2.790e-13,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XL-HDL-L,"0.130 [0.092,0.169]",8.388e-06,***,Total-Lipids in Very Large HDL
IDL-C%,"0.130 [0.102,0.158]",2.517e-14,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-P,"0.129 [0.098,0.159]",1.955e-11,***,Concentration of Very Small VLDL Particles
Acetoacetate,"0.129 [0.100,0.157]",5.079e-13,***,Acetoacetate
IDL-TG,"0.128 [0.099,0.157]",1.837e-12,***,Triglycerides in IDL
3-Hydroxybutyrate,"0.128 [0.097,0.159]",9.944e-11,***,3-Hydroxybutyrate
XS-VLDL-FC,"0.126 [0.096,0.157]",9.418e-11,***,Free Cholesterol in Very Small VLDL
HDL-TG,"0.126 [0.096,0.155]",1.113e-11,***,Triglycerides in HDL
M-LDL-C,"0.124 [0.095,0.153]",1.426e-11,***,Cholesterol in Medium LDL
M-LDL-L,"0.123 [0.094,0.152]",1.811e-11,***,Total-Lipids in Medium LDL
XL-HDL-PL,"0.121 [0.082,0.160]",2.169e-04,***,Phospholipids in Very Large HDL
M-LDL-PL,"0.120 [0.091,0.150]",1.342e-10,***,Phospholipids in Medium LDL
M-LDL-CE,"0.118 [0.089,0.147]",3.255e-10,***,Cholesteryl Esters in Medium LDL
XL-HDL-CE%,"0.114 [0.088,0.140]",1.772e-12,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LDL-TG,"0.110 [0.082,0.139]",7.480e-09,***,Triglycerides in LDL
XS-VLDL-CE%,"0.109 [0.080,0.137]",2.210e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
