Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,"0.046 [0.022,0.071]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,"0.026 [-0.001,0.052]",1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-PL%,"0.025 [0.000,0.049]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,"0.010 [-0.020,0.039]",1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,"0.005 [-0.020,0.030]",1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
LDL-CE,"-0.059 [-0.083,-0.036]",0.140,,Cholesteryl Esters in LDL
M-LDL-C,"-0.060 [-0.083,-0.036]",0.140,,Cholesterol in Medium LDL
LDL-C,"-0.060 [-0.083,-0.037]",0.092,,LDL Cholesterol
Clinical LDL-C,"-0.061 [-0.084,-0.037]",0.068,,Clinical LDL Cholesterol
M-LDL-C%,"-0.069 [-0.092,-0.045]",0.003,**,Cholesterol to Total-Lipids in Medium LDL percentage
