Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC,"0.091 [0.063,0.118]",1.897e-05,***,Free Cholesterol in Medium HDL
HDL-P,"0.091 [0.065,0.116]",1.408e-06,***,Concentration of HDL Particles
M-HDL-CE,"0.090 [0.064,0.117]",5.027e-06,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.090 [0.064,0.116]",5.915e-06,***,Cholesterol in Medium HDL
HDL-CE,"0.089 [0.061,0.117]",9.051e-05,***,Cholesteryl Esters in HDL
M-HDL-P,"0.089 [0.062,0.116]",2.298e-05,***,Concentration of Medium HDL Particles
HDL-C,"0.089 [0.061,0.117]",1.267e-04,***,HDL Cholesterol
Total-P,"0.087 [0.062,0.113]",4.446e-06,***,Total-Concentration of Lipoprotein Particles
HDL-FC,"0.085 [0.056,0.114]",0.002,**,Free Cholesterol in HDL
ApoA1,"0.085 [0.058,0.111]",7.567e-05,***,Apolipoprotein A1
HDL-L,"0.081 [0.055,0.108]",6.886e-04,***,Total-Lipids in HDL
M-HDL-L,"0.081 [0.056,0.107]",1.034e-04,***,Total-Lipids in Medium HDL
S-HDL-CE,"0.080 [0.056,0.104]",1.631e-05,***,Cholesteryl Esters in Small HDL
S-HDL-C,"0.080 [0.056,0.104]",1.630e-05,***,Cholesterol in Small HDL
HDL-PL,"0.079 [0.052,0.106]",0.001,**,Phospholipids in HDL
M-HDL-PL,"0.079 [0.053,0.104]",3.483e-04,***,Phospholipids in Medium HDL
S-HDL-P,"0.077 [0.053,0.101]",9.257e-05,***,Concentration of Small HDL Particles
S-HDL-L,"0.073 [0.049,0.097]",7.220e-04,***,Total-Lipids in Small HDL
S-HDL-PL,"0.072 [0.048,0.097]",9.107e-04,***,Phospholipids in Small HDL
S-HDL-FC,"0.071 [0.047,0.095]",0.002,**,Free Cholesterol in Small HDL
PC,"0.066 [0.041,0.091]",0.040,*,Phosphatidylcholines
His,"-0.006 [-0.029,0.018]",1.000,,Histidine
M-LDL-PL%,"-0.006 [-0.030,0.018]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,"-0.025 [-0.049,-0.001]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-PL%,"-0.059 [-0.082,-0.035]",0.298,,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,"-0.061 [-0.085,-0.038]",0.102,,Phospholipids to Total-Lipids in Very Small VLDL percentage
