Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,"33.742 [10.606,56.879]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,"29.937 [6.846,53.028]",1.000,,Apolipoprotein B
Clinical LDL-C,"21.290 [-1.645,44.225]",1.000,,Clinical LDL Cholesterol
His,"11.422 [-10.766,33.611]",1.000,,Histidine
M-LDL-FC%,"4.047 [-18.344,26.439]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ile,"-0.155 [-23.048,22.738]",1.000,,Isoleucine
M-LDL-PL%,"-0.833 [-23.808,22.141]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,"-12.289 [-35.576,10.998]",1.000,,Phenylalanine
Leu,"-14.056 [-37.270,9.158]",1.000,,Leucine
Tyr,"-25.478 [-50.039,-0.917]",1.000,,Tyrosine
