Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,"4.189 [-2.937,11.314]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,"3.002 [-4.465,10.470]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,"1.761 [-5.725,9.248]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA,"0.778 [-6.852,8.407]",1.000,,Linoleic Acid
SFA,"0.131 [-7.237,7.500]",1.000,,Saturated Fatty Acids
ApoB/ApoA1,"-0.325 [-8.044,7.394]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
MUFA%,"-2.722 [-10.530,5.087]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,"-3.240 [-10.902,4.421]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
DHA%,"-3.303 [-10.768,4.162]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Val,"-8.550 [-16.634,-0.466]",1.000,,Valine
