Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,"0.000 [-0.000,0.001]",1.000,,Valine
M-LDL-PL%,"0.000 [-0.000,0.001]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,"0.000 [-0.000,0.001]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB/ApoA1,"0.000 [-0.000,0.001]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Clinical LDL-C,"0.000 [-0.000,0.000]",1.000,,Clinical LDL Cholesterol
LDL-FC,"-0.000 [-0.001,0.000]",1.000,,Free Cholesterol in LDL
M-LDL-FC%,"-0.000 [-0.001,0.000]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,"-0.000 [-0.001,0.000]",1.000,,Free Cholesterol in HDL
Creatinine,"-0.000 [-0.001,0.000]",1.000,,Creatinine
Unsaturation,"-0.001 [-0.002,-0.001]",1.000,,Degree of Unsaturation
