Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,"13.757 [2.116,25.398]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,"12.723 [1.461,23.985]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,"10.658 [-1.371,22.687]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"8.681 [-3.515,20.877]",1.000,,Valine
ApoB,"6.996 [-4.623,18.615]",1.000,,Apolipoprotein B
PUFA,"-2.979 [-14.552,8.595]",1.000,,Polyunsaturated Fatty Acids
Total-FA,"-9.230 [-20.441,1.982]",1.000,,Total-Fatty Acids
M-LDL-TG%,"-11.914 [-23.487,-0.340]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA,"-12.199 [-23.312,-1.086]",1.000,,Saturated Fatty Acids
L-HDL-PL%,"-27.727 [-39.208,-16.247]",0.508,,Phospholipids to Total-Lipids in Large HDL percentage
