Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.108 [0.076,0.140]",1.374e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Lactate,"0.092 [0.061,0.122]",6.216e-04,***,Lactate
L-LDL-TG%,"0.075 [0.044,0.106]",0.437,,Triglycerides to Total-Lipids in Large LDL percentage
MUFA,"0.051 [0.021,0.082]",1.000,,Monounsaturated Fatty Acids
SFA,"0.027 [-0.004,0.057]",1.000,,Saturated Fatty Acids
M-VLDL-CE%,"-0.083 [-0.113,-0.053]",0.015,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LA%,"-0.088 [-0.120,-0.055]",0.028,*,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,"-0.089 [-0.120,-0.058]",0.006,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"-0.095 [-0.128,-0.063]",0.002,**,Degree of Unsaturation
PUFA/MUFA,"-0.107 [-0.139,-0.074]",2.240e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
