Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.952 [0.695,1.210]",9.651e-08,***,Creatinine
PUFA/MUFA,"0.739 [0.497,0.981]",4.982e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.657 [0.423,0.891]",0.009,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"0.618 [0.374,0.861]",0.158,,Degree of Unsaturation
M-LDL-FC%,"0.265 [0.034,0.497]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-L,"-0.369 [-0.624,-0.114]",1.000,,Total-Lipids in Medium HDL
3-Hydroxybutyrate,"-0.603 [-0.852,-0.355]",0.449,,3-Hydroxybutyrate
Glu-lactate,"-0.644 [-0.878,-0.410]",0.016,*,Glucose-lactate
MUFA%,"-0.690 [-0.933,-0.447]",0.006,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,"-1.091 [-1.334,-0.848]",3.747e-13,***,Glycoprotein Acetyls
