Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-FC%,"20.392 [11.748,29.037]",0.867,,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
ApoB/ApoA1,"18.908 [9.521,28.294]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,"11.556 [2.185,20.927]",1.000,,Apolipoprotein B
M-LDL-FC%,"9.656 [0.570,18.741]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,"4.757 [-5.082,14.596]",1.000,,Valine
Omega-6,"-0.409 [-9.717,8.899]",1.000,,Omega-6 Fatty Acids
PUFA,"-0.456 [-9.792,8.881]",1.000,,Polyunsaturated Fatty Acids
S-HDL-L,"-23.017 [-32.516,-13.518]",0.471,,Total-Lipids in Small HDL
S-HDL-PL,"-24.305 [-33.860,-14.751]",0.142,,Phospholipids in Small HDL
L-HDL-PL%,"-24.373 [-33.633,-15.114]",0.057,,Phospholipids to Total-Lipids in Large HDL percentage
