Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"31.571 [15.455,47.687]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,"30.404 [14.255,46.553]",1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"29.560 [13.673,45.448]",1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-FC%,"14.904 [-0.296,30.105]",1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-C%,"10.651 [-5.834,27.136]",1.000,,Cholesterol to Total-Lipids in Large LDL percentage
HDL-CE,"-7.448 [-26.800,11.904]",1.000,,Cholesteryl Esters in HDL
Total-C,"-17.385 [-34.094,-0.675]",1.000,,Total-Cholesterol
VLDL-C,"-22.298 [-39.084,-5.512]",1.000,,VLDL Cholesterol
S-HDL-L,"-44.171 [-61.026,-27.317]",0.065,,Total-Lipids in Small HDL
S-HDL-PL,"-44.539 [-61.493,-27.585]",0.061,,Phospholipids in Small HDL
