Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,"13.259 [7.868,18.650]",0.330,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,"9.343 [3.992,14.694]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,"6.383 [0.852,11.914]",1.000,,Glutamine
Gly,"4.057 [-3.437,11.552]",1.000,,Glycine
M-LDL-C%,"3.712 [-1.980,9.403]",1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,"-0.338 [-6.763,6.086]",1.000,,Cholesteryl Esters in HDL
M-LDL-TG%,"-7.512 [-13.011,-2.012]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-L,"-13.389 [-18.985,-7.793]",0.632,,Total-Lipids in Small HDL
S-HDL-PL,"-13.708 [-19.337,-8.078]",0.419,,Phospholipids in Small HDL
GlycA,"-15.851 [-21.567,-10.135]",0.013,*,Glycoprotein Acetyls
