Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"3.301 [-2.121,8.724]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,"1.928 [-3.292,7.147]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Clinical LDL-C,"1.024 [-4.253,6.301]",1.000,,Clinical LDL Cholesterol
ApoB,"0.810 [-4.442,6.063]",1.000,,Apolipoprotein B
LDL-C,"0.565 [-4.680,5.810]",1.000,,LDL Cholesterol
VLDL-FC,"-0.024 [-5.279,5.231]",1.000,,Free Cholesterol in VLDL
M-LDL-PL%,"-0.338 [-5.377,4.701]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-FC,"-2.438 [-7.669,2.794]",1.000,,Free Cholesterol in HDL
Glu,"-3.129 [-8.503,2.246]",1.000,,Glucose
Citrate,"-5.238 [-10.471,-0.005]",1.000,,Citrate
