Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,"0.071 [0.057,0.085]",8.770e-18,***,Lactate
Pyruvate,"0.032 [0.020,0.044]",0.065,,Pyruvate
Leu,"0.014 [-0.002,0.030]",1.000,,Leucine
Ile,"0.008 [-0.007,0.024]",1.000,,Isoleucine
M-LDL-FC%,"0.006 [-0.009,0.022]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Citrate,"-0.000 [-0.015,0.015]",1.000,,Citrate
M-LDL-TG%,"-0.001 [-0.016,0.014]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-FA,"-0.001 [-0.016,0.014]",1.000,,Total-Fatty Acids
Unsaturation,"-0.008 [-0.023,0.008]",1.000,,Degree of Unsaturation
Glu,"-0.055 [-0.070,-0.040]",5.933e-07,***,Glucose
