Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-C,"0.025 [0.006,0.044]",1.000,,Total-Cholesterol
M-LDL-FC%,"0.024 [0.005,0.043]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,"0.018 [-0.001,0.036]",1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,"0.014 [-0.004,0.033]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,"0.002 [-0.016,0.020]",1.000,,VLDL Cholesterol
ApoB/ApoA1,"-0.001 [-0.020,0.018]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Ala,"-0.009 [-0.028,0.009]",1.000,,Alanine
M-LDL-TG%,"-0.014 [-0.032,0.005]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,"-0.014 [-0.033,0.005]",1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,"-0.014 [-0.033,0.004]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
