Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"1.023 [0.838,1.208]",6.140e-22,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.876 [0.692,1.060]",2.079e-15,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.819 [0.640,0.998]",6.402e-14,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,"0.736 [0.554,0.917]",4.279e-10,***,Degree of Unsaturation
Creatinine,"0.698 [0.498,0.898]",1.841e-06,***,Creatinine
Omega-6%,"0.649 [0.468,0.831]",5.356e-07,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"0.533 [0.358,0.707]",4.678e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,"-0.427 [-0.567,-0.287]",5.491e-04,***,Pyruvate
3-Hydroxybutyrate,"-0.446 [-0.613,-0.280]",0.034,*,3-Hydroxybutyrate
M-LDL-P,"-0.456 [-0.624,-0.287]",0.026,*,Concentration of Medium LDL Particles
S-LDL-C,"-0.456 [-0.623,-0.288]",0.023,*,Cholesterol in Small LDL
S-LDL-L,"-0.460 [-0.628,-0.292]",0.019,*,Total-Lipids in Small LDL
ApoB/ApoA1,"-0.462 [-0.635,-0.289]",0.040,*,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-L,"-0.465 [-0.637,-0.292]",0.031,*,Total-Lipids in IDL
L-VLDL-L,"-0.466 [-0.642,-0.290]",0.050,*,Total-Lipids in Large VLDL
Non-HDL-C,"-0.473 [-0.641,-0.305]",0.008,**,Total-Cholesterol Minus HDL-C
Glu-lactate,"-0.476 [-0.649,-0.303]",0.016,*,Glucose-lactate
S-VLDL-P,"-0.476 [-0.647,-0.305]",0.012,*,Concentration of Small VLDL Particles
Total-PL,"-0.476 [-0.651,-0.302]",0.020,*,Total-Phospholipids in Lipoprotein Particles
VLDL-TG,"-0.480 [-0.657,-0.303]",0.025,*,Triglycerides in VLDL
Total-TG,"-0.485 [-0.661,-0.309]",0.015,*,Total-Triglycerides
S-LDL-TG,"-0.489 [-0.664,-0.313]",0.011,*,Triglycerides in Small LDL
L-VLDL-PL,"-0.489 [-0.666,-0.312]",0.014,*,Phospholipids in Large VLDL
XL-VLDL-P,"-0.492 [-0.670,-0.314]",0.015,*,Concentration of Very Large VLDL Particles
S-LDL-P,"-0.494 [-0.663,-0.326]",0.002,**,Concentration of Small LDL Particles
LDL-P,"-0.498 [-0.667,-0.330]",0.001,**,Concentration of LDL Particles
L-LDL-P,"-0.499 [-0.667,-0.330]",0.002,**,Concentration of Large LDL Particles
Total-FC,"-0.501 [-0.671,-0.330]",0.002,**,Total-Free Cholesterol
L-VLDL-PL%,"-0.501 [-0.673,-0.329]",0.003,**,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-PL,"-0.502 [-0.675,-0.328]",0.003,**,Phospholipids in IDL
S-VLDL-L,"-0.506 [-0.676,-0.335]",0.001,**,Total-Lipids in Small VLDL
Total-L,"-0.511 [-0.680,-0.342]",7.281e-04,***,Total-Lipids in Lipoprotein Particles
L-VLDL-FC,"-0.513 [-0.689,-0.336]",0.003,**,Free Cholesterol in Large VLDL
S-LDL-CE,"-0.515 [-0.683,-0.347]",4.196e-04,***,Cholesteryl Esters in Small LDL
XL-VLDL-L,"-0.516 [-0.694,-0.337]",0.003,**,Total-Lipids in Very Large VLDL
M-VLDL-CE,"-0.520 [-0.691,-0.350]",4.970e-04,***,Cholesteryl Esters in Medium VLDL
S-VLDL-FC,"-0.521 [-0.689,-0.353]",3.053e-04,***,Free Cholesterol in Small VLDL
M-VLDL-L,"-0.521 [-0.691,-0.352]",3.455e-04,***,Total-Lipids in Medium VLDL
ApoB,"-0.524 [-0.692,-0.356]",2.243e-04,***,Apolipoprotein B
Acetoacetate,"-0.526 [-0.699,-0.353]",5.620e-04,***,Acetoacetate
Gly,"-0.530 [-0.712,-0.348]",0.003,**,Glycine
S-VLDL-PL,"-0.532 [-0.701,-0.364]",1.465e-04,***,Phospholipids in Small VLDL
M-VLDL-C,"-0.546 [-0.715,-0.378]",5.096e-05,***,Cholesterol in Medium VLDL
S-VLDL-C,"-0.550 [-0.718,-0.381]",3.871e-05,***,Cholesterol in Small VLDL
M-VLDL-P,"-0.550 [-0.719,-0.381]",3.867e-05,***,Concentration of Medium VLDL Particles
XXL-VLDL-P,"-0.550 [-0.729,-0.371]",3.921e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-C,"-0.551 [-0.725,-0.378]",1.015e-04,***,Cholesterol in Large VLDL
XS-VLDL-CE,"-0.554 [-0.729,-0.379]",1.264e-04,***,Cholesteryl Esters in Very Small VLDL
XL-VLDL-PL,"-0.557 [-0.734,-0.379]",1.861e-04,***,Phospholipids in Very Large VLDL
SM,"-0.557 [-0.734,-0.380]",1.597e-04,***,Sphingomyelins
M-VLDL-FC,"-0.558 [-0.726,-0.389]",1.922e-05,***,Free Cholesterol in Medium VLDL
M-VLDL-PL,"-0.558 [-0.726,-0.389]",1.956e-05,***,Phospholipids in Medium VLDL
VLDL-P,"-0.560 [-0.730,-0.390]",2.567e-05,***,Concentration of VLDL Particles
S-VLDL-CE,"-0.562 [-0.731,-0.393]",1.720e-05,***,Cholesteryl Esters in Small VLDL
IDL-P,"-0.562 [-0.732,-0.392]",2.085e-05,***,Concentration of IDL Particles
XXL-VLDL-TG,"-0.563 [-0.744,-0.383]",2.019e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XS-VLDL-C,"-0.566 [-0.740,-0.392]",4.043e-05,***,Cholesterol in Very Small VLDL
XS-VLDL-P,"-0.568 [-0.740,-0.396]",2.141e-05,***,Concentration of Very Small VLDL Particles
L-VLDL-CE,"-0.572 [-0.743,-0.402]",1.120e-05,***,Cholesteryl Esters in Large VLDL
Remnant-C,"-0.574 [-0.742,-0.405]",5.990e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-CE%,"-0.576 [-0.744,-0.409]",3.524e-06,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-FC,"-0.580 [-0.752,-0.408]",9.877e-06,***,Free Cholesterol in Very Small VLDL
XL-VLDL-FC,"-0.581 [-0.757,-0.405]",2.429e-05,***,Free Cholesterol in Very Large VLDL
