Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"0.119 [0.076,0.162]",0.012,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,"0.109 [0.068,0.150]",0.058,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,"0.108 [0.066,0.150]",0.110,,Docosahexaenoic Acid
Glu,"0.036 [-0.005,0.077]",1.000,,Glucose
Total-FC,"0.007 [-0.035,0.048]",1.000,,Total-Free Cholesterol
Clinical LDL-C,"-0.001 [-0.042,0.041]",1.000,,Clinical LDL Cholesterol
LDL-C,"-0.001 [-0.042,0.040]",1.000,,LDL Cholesterol
M-LDL-TG%,"-0.010 [-0.052,0.032]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,"-0.011 [-0.052,0.030]",1.000,,Apolipoprotein B
Omega-6/Omega-3,"-0.103 [-0.144,-0.062]",0.206,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
