Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"0.702 [0.572,0.832]",6.381e-21,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,"0.663 [0.537,0.789]",1.328e-19,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Creatinine,"0.631 [0.491,0.772]",3.704e-13,***,Creatinine
PUFA%,"0.558 [0.431,0.686]",2.052e-12,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG%,"0.451 [0.331,0.572]",4.201e-08,***,Triglycerides to Total-Lipids in Large VLDL percentage
Leu,"0.449 [0.327,0.572]",1.534e-07,***,Leucine
Sc-ala,"0.447 [0.326,0.569]",1.112e-07,***,Spectrometer-corrected alanine
Unsaturation,"0.436 [0.308,0.564]",5.154e-06,***,Degree of Unsaturation
Omega-3%,"0.430 [0.305,0.554]",3.034e-06,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Val,"0.401 [0.276,0.526]",7.601e-05,***,Valine
Omega-6%,"0.392 [0.266,0.519]",2.682e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,"0.358 [0.234,0.481]",0.003,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-FC%,"0.356 [0.231,0.481]",0.005,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,"0.355 [0.233,0.476]",0.003,**,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,"0.351 [0.223,0.478]",0.016,*,Triglycerides to Total-Lipids in Medium VLDL percentage
Ala,"0.336 [0.213,0.458]",0.017,*,Alanine
L-VLDL-L,"-0.340 [-0.465,-0.215]",0.021,*,Total-Lipids in Large VLDL
VLDL-TG,"-0.341 [-0.467,-0.216]",0.022,*,Triglycerides in VLDL
M-VLDL-CE%,"-0.347 [-0.475,-0.220]",0.023,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,"-0.354 [-0.481,-0.226]",0.013,*,Cholesterol to Total-Lipids in Medium VLDL percentage
