Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.116 [0.098,0.135]",1.976e-29,***,Creatinine
XL-HDL-FC%,"0.097 [0.079,0.116]",1.035e-19,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Gly,"0.093 [0.076,0.110]",4.247e-22,***,Glycine
Albumin,"0.092 [0.076,0.108]",1.034e-23,***,Albumin
XL-HDL-FC,"0.091 [0.074,0.108]",9.513e-20,***,Free Cholesterol in Very Large HDL
S-LDL-PL%,"0.082 [0.066,0.098]",7.472e-19,***,Phospholipids to Total-Lipids in Small LDL percentage
SFA%,"0.081 [0.065,0.097]",5.080e-18,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,"0.080 [0.064,0.096]",1.102e-17,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
ApoB/ApoA1,"0.078 [0.062,0.094]",1.927e-16,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-LDL-FC%,"0.075 [0.058,0.092]",2.381e-13,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-TG%,"0.073 [0.056,0.090]",4.395e-12,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,"0.073 [0.057,0.089]",4.632e-14,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Val,"0.072 [0.056,0.089]",3.224e-12,***,Valine
S-VLDL-CE%,"0.064 [0.048,0.080]",5.880e-10,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Gln,"0.062 [0.047,0.078]",2.753e-09,***,Glutamine
IDL-FC%,"0.059 [0.043,0.075]",6.277e-08,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-FC%,"0.058 [0.042,0.075]",1.306e-06,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-PL%,"0.058 [0.041,0.075]",9.894e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,"0.057 [0.040,0.075]",1.667e-05,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,"0.056 [0.039,0.072]",7.439e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-C%,"0.055 [0.039,0.071]",5.195e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,"0.054 [0.038,0.071]",3.950e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,"0.049 [0.032,0.066]",0.003,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-BCAA,"0.048 [0.032,0.065]",0.002,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
