Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,"0.008 [-0.002,0.017]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,"0.006 [-0.003,0.014]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,"0.004 [-0.002,0.011]",1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-TG%,"0.004 [-0.004,0.012]",1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,"0.000 [-0.007,0.008]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,"-0.002 [-0.010,0.007]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,"-0.005 [-0.015,0.004]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,"-0.007 [-0.015,0.001]",1.000,,Valine
ApoB,"-0.010 [-0.018,-0.002]",1.000,,Apolipoprotein B
ApoA1,"-0.013 [-0.021,-0.005]",1.000,,Apolipoprotein A1
