Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Unsaturation,"1.596 [1.099,2.093]",7.014e-05,***,Degree of Unsaturation
LA%,"1.578 [1.071,2.085]",2.484e-04,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"1.447 [0.936,1.958]",0.006,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"1.393 [0.884,1.901]",0.018,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Albumin,"1.307 [0.848,1.766]",0.005,**,Albumin
S-HDL-FC%,"1.290 [0.803,1.777]",0.047,*,Free Cholesterol to Total-Lipids in Small HDL percentage
ApoA1,"-0.006 [-0.513,0.501]",1.000,,Apolipoprotein A1
Total-BCAA,"-0.063 [-0.573,0.447]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Lactate,"-1.147 [-1.587,-0.707]",0.074,,Lactate
MUFA%,"-1.301 [-1.808,-0.795]",0.108,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetate,"-2.187 [-2.654,-1.720]",1.004e-14,***,Acetate
