Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,"0.019 [-0.002,0.040]",1.000,,Isoleucine
His,"0.013 [-0.007,0.034]",1.000,,Histidine
M-LDL-PL%,"0.004 [-0.016,0.025]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,"0.003 [-0.018,0.024]",1.000,,Glutamine
Phe,"0.001 [-0.020,0.022]",1.000,,Phenylalanine
PUFA,"-0.003 [-0.024,0.018]",1.000,,Polyunsaturated Fatty Acids
Omega-6,"-0.003 [-0.024,0.018]",1.000,,Omega-6 Fatty Acids
Albumin,"-0.004 [-0.025,0.018]",1.000,,Albumin
M-LDL-FC%,"-0.017 [-0.039,0.005]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,"-0.023 [-0.044,-0.001]",1.000,,Degree of Unsaturation
