Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,"0.098 [0.075,0.121]",1.991e-11,***,Glucose-lactate
Lactate,"0.091 [0.070,0.112]",1.354e-11,***,Lactate
S-HDL-L,"0.073 [0.051,0.095]",4.411e-05,***,Total-Lipids in Small HDL
S-HDL-PL,"0.073 [0.050,0.095]",7.863e-05,***,Phospholipids in Small HDL
SFA,"0.071 [0.048,0.094]",3.006e-04,***,Saturated Fatty Acids
S-HDL-P,"0.070 [0.048,0.093]",1.403e-04,***,Concentration of Small HDL Particles
Albumin,"0.069 [0.047,0.091]",2.478e-04,***,Albumin
S-HDL-FC,"0.068 [0.046,0.091]",8.758e-04,***,Free Cholesterol in Small HDL
MUFA,"0.068 [0.045,0.091]",0.002,**,Monounsaturated Fatty Acids
S-HDL-C,"0.067 [0.045,0.090]",6.856e-04,***,Cholesterol in Small HDL
SFA%,"0.067 [0.044,0.090]",0.004,**,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE,"0.064 [0.042,0.087]",0.003,**,Cholesteryl Esters in Small HDL
Total-P,"0.063 [0.040,0.087]",0.030,*,Total-Concentration of Lipoprotein Particles
Total-FA,"0.062 [0.039,0.084]",0.028,*,Total-Fatty Acids
Gln,"-0.065 [-0.087,-0.042]",0.006,**,Glutamine
LA%,"-0.071 [-0.096,-0.047]",0.003,**,Linoleic Acid to Total-Fatty Acids percentage
Phe,"-0.076 [-0.100,-0.053]",7.392e-05,***,Phenylalanine
Tyr,"-0.077 [-0.101,-0.053]",1.106e-04,***,Tyrosine
PUFA/MUFA,"-0.078 [-0.102,-0.053]",1.773e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,"-0.081 [-0.105,-0.056]",1.905e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,"-0.083 [-0.108,-0.059]",8.272e-06,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
PUFA%,"-0.085 [-0.110,-0.060]",2.940e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Leu,"-0.093 [-0.118,-0.068]",9.591e-08,***,Leucine
Ile,"-0.097 [-0.121,-0.073]",1.441e-09,***,Isoleucine
