Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.029 [0.026,0.031]",6.793e-97,***,Creatinine
Gly,"0.023 [0.020,0.027]",1.229e-36,***,Glycine
XL-HDL-FC,"0.022 [0.019,0.025]",2.793e-39,***,Free Cholesterol in Very Large HDL
Leu,"0.018 [0.016,0.021]",9.155e-41,***,Leucine
XL-HDL-PL,"0.017 [0.014,0.020]",7.557e-19,***,Phospholipids in Very Large HDL
Gln,"0.017 [0.014,0.019]",1.245e-37,***,Glutamine
XL-HDL-L,"0.016 [0.012,0.019]",1.441e-15,***,Total-Lipids in Very Large HDL
Total-BCAA,"0.016 [0.013,0.018]",1.426e-28,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetate,"0.015 [0.013,0.018]",2.068e-31,***,Acetate
Val,"0.015 [0.012,0.017]",6.037e-25,***,Valine
XL-HDL-P,"0.014 [0.011,0.018]",1.848e-11,***,Concentration of Very Large HDL Particles
S-LDL-PL%,"0.013 [0.011,0.016]",1.279e-20,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-C,"0.013 [0.010,0.017]",3.477e-10,***,Cholesterol in Very Large HDL
XL-HDL-PL%,"0.013 [0.010,0.015]",3.453e-22,***,Phospholipids to Total-Lipids in Very Large HDL percentage
SFA%,"0.011 [0.009,0.013]",2.380e-16,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,"0.011 [0.008,0.013]",2.914e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-CE,"0.010 [0.007,0.014]",3.902e-04,***,Cholesteryl Esters in Very Large HDL
His,"0.010 [0.008,0.013]",8.078e-12,***,Histidine
PUFA/MUFA,"0.010 [0.008,0.012]",1.452e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-FC%,"0.010 [0.007,0.012]",1.135e-07,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Ile,"0.010 [0.007,0.012]",4.246e-09,***,Isoleucine
M-HDL-TG%,"0.009 [0.007,0.012]",2.843e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-TG%,"0.009 [0.006,0.012]",1.968e-06,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Albumin,"0.009 [0.006,0.011]",1.829e-07,***,Albumin
HDL-size,"0.009 [0.005,0.012]",0.011,*,Average Diameter for HDL Particles
L-HDL-FC%,"0.008 [0.006,0.010]",2.243e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,"0.008 [0.005,0.010]",4.242e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,"0.007 [0.005,0.010]",6.107e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"0.007 [0.005,0.010]",0.013,*,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-C%,"0.007 [0.005,0.009]",0.002,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
