Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"8.432 [7.235,9.628]",6.160e-38,***,Creatinine
GlycA,"4.871 [3.691,6.051]",1.385e-10,***,Glycoprotein Acetyls
IDL-TG%,"4.277 [3.151,5.403]",2.259e-08,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,"4.159 [3.045,5.273]",5.988e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,"3.997 [2.843,5.151]",2.634e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,"3.973 [2.842,5.103]",1.344e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,"3.649 [2.488,4.811]",1.701e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
3-Hydroxybutyrate,"3.609 [2.341,4.876]",0.006,**,3-Hydroxybutyrate
IDL-PL%,"3.196 [2.044,4.348]",0.012,*,Phospholipids to Total-Lipids in IDL percentage
L-HDL-C%,"-2.825 [-3.863,-1.787]",0.022,*,Cholesterol to Total-Lipids in Large HDL percentage
Total-C,"-3.021 [-4.151,-1.892]",0.036,*,Total-Cholesterol
Total-CE,"-3.085 [-4.220,-1.951]",0.023,*,Total-Esterified Cholesterol
L-LDL-PL,"-3.086 [-4.242,-1.931]",0.038,*,Phospholipids in Large LDL
S-VLDL-FC%,"-3.144 [-4.281,-2.007]",0.014,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
LDL-FC,"-3.174 [-4.320,-2.028]",0.013,*,Free Cholesterol in LDL
S-VLDL-PL%,"-3.214 [-4.389,-2.039]",0.019,*,Phospholipids to Total-Lipids in Small VLDL percentage
Clinical LDL-C,"-3.245 [-4.369,-2.121]",0.004,**,Clinical LDL Cholesterol
L-LDL-FC,"-3.263 [-4.421,-2.105]",0.008,**,Free Cholesterol in Large LDL
Tyr,"-3.277 [-4.505,-2.048]",0.040,*,Tyrosine
IDL-C,"-3.396 [-4.560,-2.231]",0.003,**,Cholesterol in IDL
L-LDL-FC%,"-3.430 [-4.541,-2.319]",3.314e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE,"-3.492 [-4.665,-2.319]",0.001,**,Cholesteryl Esters in IDL
His,"-3.606 [-4.770,-2.442]",2.883e-04,***,Histidine
L-LDL-C%,"-3.733 [-4.817,-2.650]",3.338e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,"-3.748 [-4.850,-2.645]",6.345e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,"-3.956 [-5.038,-2.874]",1.786e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,"-4.287 [-5.375,-3.199]",2.661e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,"-4.332 [-5.390,-3.273]",2.474e-10,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,"-4.461 [-5.590,-3.333]",2.144e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,"-4.691 [-5.774,-3.609]",4.808e-12,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,"-8.301 [-9.447,-7.156]",2.478e-40,***,Albumin
