Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-FC%,"26.301 [15.641,36.961]",0.306,,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
LA%,"25.332 [15.597,35.067]",0.078,,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-CE%,"25.170 [15.022,35.318]",0.269,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-C%,"23.780 [14.087,33.474]",0.351,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,"22.880 [13.342,32.417]",0.595,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
SFA,"-12.013 [-21.188,-2.838]",1.000,,Saturated Fatty Acids
M-LDL-TG%,"-17.844 [-27.396,-8.292]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,"-23.455 [-33.110,-13.799]",0.444,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,"-24.194 [-34.448,-13.939]",0.866,,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,"-32.160 [-41.630,-22.690]",6.697e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
