Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"0.000 [-0.000,0.000]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,"0.000 [-0.000,0.000]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-FC,"0.000 [-0.000,0.000]",1.000,,Free Cholesterol in HDL
SFA%,"0.000 [-0.000,0.000]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
SFA,"0.000 [-0.000,0.000]",1.000,,Saturated Fatty Acids
M-LDL-TG%,"-0.000 [-0.000,0.000]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,"-0.000 [-0.000,0.000]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"-0.000 [-0.000,0.000]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,"-0.000 [-0.000,0.000]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-3%,"-0.000 [-0.000,0.000]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
