Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"0.039 [-0.033,0.111]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"0.036 [-0.034,0.105]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"0.017 [-0.053,0.087]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-CE,"0.004 [-0.066,0.074]",1.000,,Total-Esterified Cholesterol
VLDL-CE,"0.003 [-0.066,0.072]",1.000,,Cholesteryl Esters in VLDL
ApoA1,"-0.009 [-0.089,0.071]",1.000,,Apolipoprotein A1
M-LDL-TG%,"-0.040 [-0.110,0.029]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,"-0.060 [-0.130,0.010]",1.000,,Leucine
Total-BCAA,"-0.068 [-0.139,0.004]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"-0.075 [-0.148,-0.003]",1.000,,Valine
