Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,"1.049 [0.944,1.167]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,"1.009 [0.909,1.120]",1.000,,VLDL Cholesterol
Remnant-C,"1.003 [0.904,1.112]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,"1.002 [0.905,1.110]",1.000,,Total-Cholesterol Minus HDL-C
Total-C,"1.002 [0.903,1.111]",1.000,,Total-Cholesterol
ApoB/ApoA1,"0.996 [0.898,1.104]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Clinical LDL-C,"0.989 [0.893,1.096]",1.000,,Clinical LDL Cholesterol
Total-BCAA,"0.980 [0.880,1.091]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,"0.960 [0.872,1.058]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Leu,"0.946 [0.850,1.052]",1.000,,Leucine
