Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-CE,"0.124 [0.105,0.143]",2.622e-33,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.122 [0.104,0.141]",3.691e-32,***,Cholesterol in Medium HDL
M-HDL-P,"0.122 [0.103,0.141]",6.863e-31,***,Concentration of Medium HDL Particles
HDL-P,"0.121 [0.103,0.140]",3.346e-33,***,Concentration of HDL Particles
S-HDL-CE,"0.116 [0.099,0.133]",9.363e-35,***,Cholesteryl Esters in Small HDL
M-HDL-FC,"0.116 [0.096,0.135]",3.217e-26,***,Free Cholesterol in Medium HDL
ApoA1,"0.115 [0.096,0.133]",4.747e-28,***,Apolipoprotein A1
M-HDL-L,"0.115 [0.096,0.133]",6.276e-30,***,Total-Lipids in Medium HDL
Total-P,"0.114 [0.095,0.132]",2.575e-29,***,Total-Concentration of Lipoprotein Particles
S-HDL-C,"0.112 [0.095,0.129]",1.606e-32,***,Cholesterol in Small HDL
M-HDL-PL,"0.111 [0.093,0.129]",4.080e-28,***,Phospholipids in Medium HDL
S-HDL-PL,"0.111 [0.094,0.128]",1.072e-31,***,Phospholipids in Small HDL
HDL-CE,"0.110 [0.091,0.130]",2.199e-22,***,Cholesteryl Esters in HDL
S-HDL-P,"0.110 [0.093,0.127]",5.399e-31,***,Concentration of Small HDL Particles
S-HDL-L,"0.109 [0.092,0.126]",2.384e-30,***,Total-Lipids in Small HDL
HDL-C,"0.108 [0.088,0.128]",4.633e-21,***,HDL Cholesterol
HDL-L,"0.105 [0.086,0.124]",9.213e-22,***,Total-Lipids in HDL
HDL-PL,"0.105 [0.086,0.124]",4.575e-22,***,Phospholipids in HDL
HDL-FC,"0.095 [0.074,0.116]",4.103e-14,***,Free Cholesterol in HDL
S-HDL-FC,"0.090 [0.073,0.107]",2.384e-19,***,Free Cholesterol in Small HDL
Omega-6/Omega-3,"0.083 [0.067,0.100]",6.580e-17,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-LDL-C%,"0.075 [0.059,0.092]",3.823e-13,***,Cholesterol to Total-Lipids in Small LDL percentage
Cholines,"0.070 [0.053,0.088]",7.716e-10,***,Total-Cholines
Phosphoglyc,"0.070 [0.053,0.087]",4.987e-10,***,Phosphoglycerides
SM,"0.069 [0.051,0.086]",9.835e-09,***,Sphingomyelins
L-HDL-PL,"0.068 [0.046,0.090]",1.678e-04,***,Phospholipids in Large HDL
PC,"0.067 [0.050,0.085]",1.991e-08,***,Phosphatidylcholines
IDL-CE%,"0.065 [0.049,0.082]",1.001e-09,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-L,"0.060 [0.038,0.081]",0.011,*,Total-Lipids in Large HDL
M-HDL-FC%,"0.059 [0.041,0.077]",1.868e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-CE%,"0.058 [0.040,0.076]",1.201e-04,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-PL,"0.058 [0.041,0.075]",6.946e-06,***,Total-Phospholipids in Lipoprotein Particles
IDL-C%,"0.058 [0.041,0.074]",5.977e-07,***,Cholesterol to Total-Lipids in IDL percentage
M-HDL-C%,"0.054 [0.037,0.071]",1.126e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-CE%,"0.051 [0.034,0.069]",8.093e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-CE,"0.050 [0.033,0.066]",0.002,**,Total-Esterified Cholesterol
XXL-VLDL-C%,"0.048 [0.031,0.066]",0.026,*,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-CE%,"0.046 [0.029,0.062]",0.011,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-CE%,"0.044 [0.028,0.061]",0.039,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,"0.043 [0.028,0.058]",0.005,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Albumin,"-0.045 [-0.062,-0.028]",0.038,*,Albumin
Pyruvate,"-0.047 [-0.063,-0.030]",0.010,*,Pyruvate
Ile,"-0.049 [-0.066,-0.032]",0.005,**,Isoleucine
ApoB/ApoA1,"-0.056 [-0.073,-0.039]",2.908e-05,***,Apolipoprotein B to Apolipoprotein A1 ratio
Omega-3,"-0.061 [-0.078,-0.043]",2.645e-06,***,Omega-3 Fatty Acids
S-LDL-PL%,"-0.062 [-0.079,-0.045]",6.469e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,"-0.062 [-0.080,-0.045]",2.992e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"-0.063 [-0.081,-0.045]",3.052e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
Total-BCAA,"-0.063 [-0.081,-0.046]",4.268e-07,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
TG/PG,"-0.065 [-0.083,-0.048]",9.601e-08,***,Triglycerides to Phosphoglycerides ratio
DHA,"-0.066 [-0.083,-0.048]",7.456e-08,***,Docosahexaenoic Acid
DHA%,"-0.080 [-0.096,-0.063]",1.037e-15,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-PL%,"-0.080 [-0.097,-0.063]",3.585e-15,***,Phospholipids to Total-Lipids in IDL percentage
Val,"-0.087 [-0.105,-0.069]",1.688e-16,***,Valine
XS-VLDL-PL%,"-0.089 [-0.105,-0.072]",2.006e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Ala,"-0.090 [-0.107,-0.073]",2.718e-20,***,Alanine
Omega-3%,"-0.093 [-0.110,-0.075]",4.789e-21,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,"-0.114 [-0.131,-0.097]",2.447e-34,***,Spectrometer-corrected alanine
