Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,"1.084 [0.995,1.182]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,"1.081 [0.992,1.178]",1.000,,Valine
M-LDL-PL%,"1.070 [0.979,1.170]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,"1.066 [0.978,1.162]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB,"1.003 [0.920,1.092]",1.000,,Apolipoprotein B
M-LDL-FC%,"0.985 [0.912,1.064]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA,"0.968 [0.890,1.053]",1.000,,Polyunsaturated Fatty Acids
Total-FA,"0.961 [0.888,1.039]",1.000,,Total-Fatty Acids
Omega-6,"0.960 [0.883,1.044]",1.000,,Omega-6 Fatty Acids
SFA,"0.950 [0.879,1.027]",1.000,,Saturated Fatty Acids
