Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,"0.200 [0.120,0.281]",0.250,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-CE%,"0.068 [-0.016,0.152]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,"0.045 [-0.037,0.126]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-C%,"0.018 [-0.065,0.100]",1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
Phe,"0.007 [-0.076,0.089]",1.000,,Phenylalanine
Remnant-C,"-0.007 [-0.089,0.074]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,"-0.041 [-0.122,0.040]",1.000,,Total-Cholesterol
DHA%,"-0.198 [-0.278,-0.118]",0.274,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,"-0.211 [-0.293,-0.128]",0.128,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,"-0.216 [-0.304,-0.128]",0.310,,Docosahexaenoic Acid
