Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,"0.046 [0.035,0.057]",2.148e-10,***,Leucine
Creatinine,"0.046 [0.034,0.058]",1.501e-08,***,Creatinine
PUFA/MUFA,"0.045 [0.034,0.056]",7.458e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Citrate,"0.039 [0.027,0.051]",1.361e-05,***,Citrate
PUFA%,"0.038 [0.027,0.049]",5.979e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,"0.037 [0.026,0.049]",4.517e-05,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"0.036 [0.024,0.047]",3.872e-04,***,Valine
DHA%,"0.035 [0.025,0.046]",4.524e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,"0.035 [0.023,0.046]",4.395e-04,***,Degree of Unsaturation
Omega-6%,"0.029 [0.018,0.040]",0.021,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,"-0.031 [-0.042,-0.020]",0.015,*,Acetoacetate
SM,"-0.033 [-0.045,-0.021]",0.013,*,Sphingomyelins
MUFA,"-0.035 [-0.046,-0.025]",2.718e-05,***,Monounsaturated Fatty Acids
Pyruvate,"-0.040 [-0.052,-0.027]",9.775e-05,***,Pyruvate
3-Hydroxybutyrate,"-0.044 [-0.056,-0.032]",6.482e-07,***,3-Hydroxybutyrate
MUFA%,"-0.045 [-0.057,-0.034]",1.080e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,"-0.081 [-0.092,-0.069]",7.885e-38,***,Glycoprotein Acetyls
