Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,"29.286 [17.120,41.452]",0.549,,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-FC%,"26.556 [15.349,37.764]",0.786,,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-FC%,"17.178 [5.400,28.956]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,"1.728 [-10.525,13.982]",1.000,,Phenylalanine
Tyr,"0.153 [-12.773,13.079]",1.000,,Tyrosine
Citrate,"-5.946 [-18.390,6.497]",1.000,,Citrate
Albumin,"-11.073 [-23.522,1.375]",1.000,,Albumin
HDL-FC,"-13.045 [-27.761,1.670]",1.000,,Free Cholesterol in HDL
Creatinine,"-15.643 [-29.144,-2.143]",1.000,,Creatinine
M-LDL-TG%,"-19.560 [-31.662,-7.458]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
