Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.15 [1.04-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.11 [1.00-1.24],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,1.04 [0.94-1.15],1.000,,Valine
Total-BCAA,1.03 [0.93-1.14],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-3%,1.01 [0.91-1.12],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Remnant-C,0.95 [0.86-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.94 [0.86-1.03],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.94 [0.86-1.03],1.000,,Total-Cholesterol
LDL-C,0.93 [0.85-1.03],1.000,,LDL Cholesterol
M-LDL-FC%,0.90 [0.82-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
