Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.31 [1.22-1.41],2.615e-07,***,Glycine
VLDL-CE,1.05 [0.97-1.14],1.000,,Cholesteryl Esters in VLDL
DHA%,1.04 [0.95-1.13],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-CE,1.03 [0.95-1.12],1.000,,Total-Esterified Cholesterol
PUFA/MUFA,1.03 [0.94-1.12],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
His,1.00 [0.92-1.08],1.000,,Histidine
Phe,0.99 [0.91-1.07],1.000,,Phenylalanine
Ala,0.96 [0.88-1.04],1.000,,Alanine
M-VLDL-TG%,0.93 [0.86-1.01],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-CE%,0.92 [0.85-1.00],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
