Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.05 [0.98-1.12],1.000,,Tyrosine
Phe,1.01 [0.95-1.08],1.000,,Phenylalanine
Ile,1.01 [0.95-1.08],1.000,,Isoleucine
His,1.01 [0.95-1.07],1.000,,Histidine
M-LDL-PL%,1.00 [0.94-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.98 [0.91-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.96 [0.91-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.96 [0.90-1.02],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.96 [0.90-1.02],1.000,,LDL Cholesterol
Total-C,0.95 [0.90-1.01],1.000,,Total-Cholesterol
