Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.15 [1.11-1.19],1.705e-08,***,Glycoprotein Acetyls
MUFA%,1.10 [1.06-1.14],0.190,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.09 [1.06-1.13],0.109,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.06 [1.02-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,1.01 [0.98-1.04],1.000,,Apolipoprotein B
Creatinine,0.98 [0.95-1.02],1.000,,Creatinine
Unsaturation,0.98 [0.95-1.02],1.000,,Degree of Unsaturation
Albumin,0.96 [0.93-1.00],1.000,,Albumin
M-LDL-FC%,0.94 [0.91-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Acetone,0.91 [0.88-0.94],0.076,,Acetone
