Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.12 [1.05-1.20],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.11 [1.04-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.06 [0.98-1.14],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.02 [0.95-1.10],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.01 [0.94-1.09],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
HDL-C,0.98 [0.91-1.06],1.000,,HDL Cholesterol
M-LDL-FC%,0.94 [0.87-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.93 [0.87-1.00],1.000,,Apolipoprotein B
LDL-C,0.91 [0.85-0.98],1.000,,LDL Cholesterol
Clinical LDL-C,0.91 [0.85-0.98],1.000,,Clinical LDL Cholesterol
