Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.17 [1.06-1.29],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.16 [1.06-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.06 [0.96-1.16],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,1.02 [0.92-1.12],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-CE,1.01 [0.92-1.11],1.000,,Cholesteryl Esters in VLDL
Unsaturation,0.94 [0.85-1.04],1.000,,Degree of Unsaturation
PUFA%,0.87 [0.79-0.96],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.87 [0.79-0.96],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.86 [0.78-0.95],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.85 [0.78-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
