Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.23 [1.02-1.48],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,1.13 [0.95-1.35],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-CE,1.09 [0.92-1.30],1.000,,Cholesteryl Esters in HDL
HDL-C,1.09 [0.92-1.29],1.000,,HDL Cholesterol
Omega-6/Omega-3,1.04 [0.88-1.23],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Clinical LDL-C,0.97 [0.82-1.14],1.000,,Clinical LDL Cholesterol
LDL-C,0.94 [0.80-1.11],1.000,,LDL Cholesterol
Non-HDL-C,0.93 [0.79-1.10],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.91 [0.77-1.08],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-TG%,0.77 [0.65-0.92],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
