Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.04 [0.86-1.25],1.000,,Free Cholesterol in HDL
Unsaturation,1.02 [0.84-1.23],1.000,,Degree of Unsaturation
Omega-3,1.01 [0.84-1.22],1.000,,Omega-3 Fatty Acids
M-LDL-FC%,1.00 [0.83-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA,1.00 [0.84-1.20],1.000,,Linoleic Acid
M-VLDL-C%,0.98 [0.81-1.17],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
His,0.94 [0.79-1.13],1.000,,Histidine
Ile,0.88 [0.72-1.07],1.000,,Isoleucine
Leu,0.85 [0.70-1.04],1.000,,Leucine
Tyr,0.83 [0.68-1.02],1.000,,Tyrosine
