Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.14 [1.03-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3%,1.10 [0.99-1.22],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.07 [0.95-1.19],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,1.03 [0.93-1.15],1.000,,Valine
DHA%,1.03 [0.93-1.15],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
HDL-C,0.96 [0.87-1.07],1.000,,HDL Cholesterol
M-LDL-FC%,0.90 [0.81-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.87 [0.78-0.96],1.000,,LDL Cholesterol
ApoB,0.86 [0.78-0.96],1.000,,Apolipoprotein B
Clinical LDL-C,0.86 [0.77-0.94],1.000,,Clinical LDL Cholesterol
